Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2018-11-01 00:00:00+09:00,21906.41015625,22583.4296875,21243.380859375,22351.060546875,1534700000,0.0,0.0,^N225
2018-12-01 00:00:00+09:00,22629.390625,22698.7890625,18948.580078125,20014.76953125,1529200000,0.0,0.0,^N225
2019-01-01 00:00:00+09:00,19655.130859375,20892.6796875,19241.369140625,20773.490234375,1275600000,0.0,0.0,^N225
2019-02-01 00:00:00+09:00,20797.029296875,21610.880859375,20315.310546875,21385.16015625,1276100000,0.0,0.0,^N225
2019-03-01 00:00:00+09:00,21490.01953125,21860.390625,20911.5703125,21205.810546875,1396900000,0.0,0.0,^N225
2019-04-01 00:00:00+09:00,21500.890625,22362.919921875,21471.119140625,22258.73046875,1187800000,0.0,0.0,^N225
2019-05-01 00:00:00+09:00,22184.400390625,22190.490234375,20581.580078125,20601.189453125,1458100000,0.0,0.0,^N225
2019-06-01 00:00:00+09:00,20327.869140625,21497.8203125,20289.640625,21275.919921875,1195400000,0.0,0.0,^N225
2019-07-01 00:00:00+09:00,21566.26953125,21823.0703125,20993.439453125,21521.529296875,1168700000,0.0,0.0,^N225
2019-08-01 00:00:00+09:00,21361.580078125,21556.689453125,20110.759765625,20704.369140625,1373500000,0.0,0.0,^N225
2019-09-01 00:00:00+09:00,20625.75,22255.560546875,20554.16015625,21755.83984375,1392600000,0.0,0.0,^N225
2019-10-01 00:00:00+09:00,21831.439453125,23008.4296875,21276.009765625,22927.0390625,1347900000,0.0,0.0,^N225
2019-11-01 00:00:00+09:00,22730.490234375,23608.060546875,22705.599609375,23293.91015625,1356700000,0.0,0.0,^N225
2019-12-01 00:00:00+09:00,23388.630859375,24091.119140625,23044.779296875,23656.619140625,1173000000,0.0,0.0,^N225
2020-01-01 00:00:00+09:00,23319.759765625,24115.94921875,22892.94921875,23205.1796875,1133600000,0.0,0.0,^N225
2020-02-01 00:00:00+09:00,22874.26953125,23995.369140625,20916.400390625,21142.9609375,1396200000,0.0,0.0,^N225
2020-03-01 00:00:00+09:00,20849.7890625,21719.779296875,16358.1904296875,18917.009765625,3101700000,0.0,0.0,^N225
2020-04-01 00:00:00+09:00,18686.119140625,20365.890625,17646.5,20193.689453125,1837200000,0.0,0.0,^N225
2020-05-01 00:00:00+09:00,19991.970703125,21955.439453125,19448.9296875,21877.890625,1539400000,0.0,0.0,^N225
2020-06-01 00:00:00+09:00,21910.890625,23185.849609375,21529.830078125,22288.140625,1754000000,0.0,0.0,^N225
2020-07-01 00:00:00+09:00,22338.30078125,22965.560546875,21710.0,21710.0,1454700000,0.0,0.0,^N225
2020-08-01 00:00:00+09:00,21947.580078125,23431.0390625,21919.830078125,23139.759765625,1357300000,0.0,0.0,^N225
2020-09-01 00:00:00+09:00,23089.630859375,23622.740234375,22878.7109375,23185.119140625,1362400000,0.0,0.0,^N225
2020-10-01 00:00:00+09:00,23184.9296875,23725.580078125,22948.470703125,22977.130859375,1148600000,0.0,0.0,^N225
2020-11-01 00:00:00+09:00,23110.740234375,26834.19921875,23096.7890625,26433.619140625,1614800000,0.0,0.0,^N225
2020-12-01 00:00:00+09:00,26624.19921875,27602.51953125,26327.080078125,27444.169921875,1340300000,0.0,0.0,^N225
2021-01-01 00:00:00+09:00,27575.5703125,28979.529296875,27002.1796875,27663.390625,1388600000,0.0,0.0,^N225
2021-02-01 00:00:00+09:00,27649.0703125,30714.51953125,27649.0703125,28966.009765625,1406000000,0.0,0.0,^N225
2021-03-01 00:00:00+09:00,29419.44921875,30485.0,28308.5703125,29178.80078125,1956500000,0.0,0.0,^N225
2021-04-01 00:00:00+09:00,29441.91015625,30208.890625,28419.83984375,28812.630859375,1231300000,0.0,0.0,^N225
2021-05-01 00:00:00+09:00,29024.009765625,29685.41015625,27385.029296875,28860.080078125,1313600000,0.0,0.0,^N225
2021-06-01 00:00:00+09:00,28998.650390625,29480.849609375,27795.859375,28791.529296875,1258700000,0.0,0.0,^N225
2021-07-01 00:00:00+09:00,28832.41015625,28852.310546875,27272.490234375,27283.58984375,1108100000,0.0,0.0,^N225
2021-08-01 00:00:00+09:00,27493.3203125,28279.80078125,26954.810546875,28089.5390625,1235400000,0.0,0.0,^N225
2021-09-01 00:00:00+09:00,28179.0390625,30795.779296875,28179.0390625,29452.66015625,1561500000,0.0,0.0,^N225
2021-10-01 00:00:00+09:00,29235.109375,29489.109375,27293.619140625,28892.689453125,1601900000,0.0,0.0,^N225
2021-11-01 00:00:00+09:00,29330.6796875,29960.9296875,27819.140625,27821.759765625,1433700000,0.0,0.0,^N225
2021-12-01 00:00:00+09:00,27866.73046875,29121.009765625,27588.609375,28791.7109375,1284100000,0.0,0.0,^N225
2022-01-01 00:00:00+09:00,29098.41015625,29388.16015625,26044.51953125,27001.98046875,1387900000,0.0,0.0,^N225
2022-02-01 00:00:00+09:00,27167.140625,27880.69921875,25775.640625,26526.8203125,1390900000,0.0,0.0,^N225
2022-03-01 00:00:00+09:00,26836.740234375,28338.810546875,24681.740234375,27821.4296875,1882500000,0.0,0.0,^N225
2022-04-01 00:00:00+09:00,27624.109375,27965.939453125,26051.0390625,26847.900390625,1345900000,0.0,0.0,^N225
2022-05-01 00:00:00+09:00,26851.099609375,27463.330078125,25688.109375,27279.80078125,1582900000,0.0,0.0,^N225
2022-06-01 00:00:00+09:00,27295.630859375,28389.75,25520.23046875,26393.0390625,1637700000,0.0,0.0,^N225
2022-07-01 00:00:00+09:00,26460.7109375,28015.6796875,25841.75,27801.640625,1339300000,0.0,0.0,^N225
2022-08-01 00:00:00+09:00,27813.8203125,29222.76953125,27530.599609375,28091.529296875,1397800000,0.0,0.0,^N225
2022-09-01 00:00:00+09:00,27797.0,28659.759765625,25805.58984375,25937.2109375,1377200000,0.0,0.0,^N225
2022-10-01 00:00:00+09:00,25778.94921875,27602.990234375,25621.9609375,27587.4609375,1435500000,0.0,0.0,^N225
2022-11-01 00:00:00+09:00,27614.640625,28502.2890625,27032.01953125,27968.990234375,1555800000,0.0,0.0,^N225
2022-12-01 00:00:00+09:00,28273.130859375,28423.4609375,25953.919921875,26094.5,1484200000,0.0,0.0,^N225
2023-01-01 00:00:00+09:00,25834.9296875,27502.150390625,25661.890625,27327.109375,1364600000,0.0,0.0,^N225
2023-02-01 00:00:00+09:00,27483.41015625,27821.220703125,27046.080078125,27445.560546875,1369700000,0.0,0.0,^N225
2023-03-01 00:00:00+09:00,27363.5703125,28734.7890625,26632.919921875,28041.48046875,1782200000,0.0,0.0,^N225
2023-04-01 00:00:00+09:00,28203.349609375,28879.240234375,27427.66015625,28856.439453125,1305200000,0.0,0.0,^N225
2023-05-01 00:00:00+09:00,29058.05078125,31560.4296875,28931.810546875,30887.880859375,1779800000,0.0,0.0,^N225
2023-06-01 00:00:00+09:00,30886.009765625,33772.890625,30853.439453125,33189.0390625,2093700000,0.0,0.0,^N225
2023-07-01 00:00:00+09:00,33517.6015625,33762.80859375,31791.7109375,33172.21875,1923900000,0.0,0.0,^N225
2023-08-01 00:00:00+09:00,33292.30859375,33488.76953125,31275.25,32619.33984375,1973300000,0.0,0.0,^N225
2023-09-01 00:00:00+09:00,32521.150390625,33634.30859375,31674.419921875,31857.619140625,2103300000,0.0,0.0,^N225
2023-10-01 00:00:00+09:00,32101.970703125,32533.080078125,30487.669921875,30858.849609375,2095900000,0.0,0.0,^N225
2023-11-01 00:00:00+09:00,31311.220703125,33853.4609375,31301.509765625,33486.890625,2121500000,0.0,0.0,^N225
2023-12-01 00:00:00+09:00,33537.44140625,33824.05859375,32205.380859375,33464.171875,2079300000,0.0,0.0,^N225
2024-01-01 00:00:00+09:00,33193.05078125,36984.51171875,32693.1796875,36286.7109375,2081800000,0.0,0.0,^N225
2024-02-01 00:00:00+09:00,36008.55859375,39426.2890625,35854.62890625,39166.19140625,2433700000,0.0,0.0,^N225
2024-03-01 00:00:00+09:00,39254.69140625,41087.75,38271.37890625,40369.44140625,2518700000,0.0,0.0,^N225
2024-04-01 00:00:00+09:00,40646.69921875,40697.21875,36733.05859375,38405.66015625,2522300000,0.0,0.0,^N225
2024-05-01 00:00:00+09:00,38107.37890625,39437.16015625,37617.0,38487.8984375,2632400000,0.0,0.0,^N225
2024-06-01 00:00:00+09:00,38734.94921875,39788.62890625,37950.19921875,39583.078125,2209000000,0.0,0.0,^N225
2024-07-01 00:00:00+09:00,39839.8203125,42426.76953125,37611.19140625,39101.8203125,2570500000,0.0,0.0,^N225
2024-08-01 00:00:00+09:00,38781.55859375,38781.55859375,31156.119140625,38647.75,3034000000,0.0,0.0,^N225
2024-09-01 00:00:00+09:00,39025.30859375,39829.55859375,35247.87109375,37919.55078125,2365000000,0.0,0.0,^N225
2024-10-01 00:00:00+09:00,38232.46875,40257.33984375,37651.0703125,39081.25,2613600000,0.0,0.0,^N225
2024-11-01 00:00:00+09:00,38504.3515625,39884.01171875,37801.62109375,38208.03125,2649300000,0.0,0.0,^N225
2024-12-01 00:00:00+09:00,38216.94921875,40398.23046875,37958.55078125,39894.5390625,2568500000,0.0,0.0,^N225
2025-01-01 00:00:00+09:00,39945.421875,40288.80078125,38055.6796875,39572.48828125,2191000000,0.0,0.0,^N225
2025-02-01 00:00:00+09:00,38932.66015625,39581.46875,36840.12109375,37155.5,2515300000,0.0,0.0,^N225
2025-03-01 00:00:00+09:00,37617.5,38220.69140625,35541.71875,35617.55859375,2625600000,0.0,0.0,^N225
2025-04-01 00:00:00+09:00,35961.19140625,36075.26171875,30792.740234375,36045.37890625,3179700000,0.0,0.0,^N225
2025-05-01 00:00:00+09:00,36197.0390625,38494.05859375,36040.05078125,37965.1015625,2710000000,0.0,0.0,^N225
2025-06-01 00:00:00+09:00,37651.1796875,40852.5390625,37320.71875,40487.390625,2401100000,0.0,0.0,^N225
2025-07-01 00:00:00+09:00,40340.640625,42065.828125,39288.8984375,41069.8203125,2634100000,0.0,0.0,^N225
2025-08-01 00:00:00+09:00,41029.83984375,43876.421875,39850.51953125,42718.46875,2659500000,0.0,0.0,^N225
2025-09-01 00:00:00+09:00,42362.7109375,45852.75,41835.171875,44932.62890625,2488800000,0.0,0.0,^N225
2025-10-01 00:00:00+09:00,44831.94921875,52411.33984375,44357.6484375,52411.33984375,3069700000,0.0,0.0,^N225
2025-11-01 00:00:00+09:00,52294.30859375,52636.87109375,48235.30078125,50253.91015625,2646400000,0.0,0.0,^N225
2025-12-01 00:00:00+09:00,50318.58984375,51127.69140625,48643.78125,50750.390625,2277500000,0.0,0.0,^N225
